,province,country,latitude,longitude,confirmed_cases,deaths,recovered,data_source,country_code,region,country_flag,Observation Date
18938,Hubei,China,35.86166,104.195397,29631,871.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18939,Guangdong,China,35.86166,104.195397,1159,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18940,Zhejiang,China,35.86166,104.195397,1092,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18941,Henan,China,35.86166,104.195397,1073,6.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18942,Hunan,China,35.86166,104.195397,879,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18943,Anhui,China,35.86166,104.195397,830,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18944,Jiangxi,China,35.86166,104.195397,771,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18945,Jiangsu,China,35.86166,104.195397,492,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18946,Chongqing,China,35.86166,104.195397,473,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18947,Shandong,China,35.86166,104.195397,466,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18948,Sichuan,China,35.86166,104.195397,405,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18949,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18950,Heilongjiang,China,35.86166,104.195397,331,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18951,Shanghai,China,35.86166,104.195397,299,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18952,Fujian,China,35.86166,104.195397,261,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18953,Hebei,China,35.86166,104.195397,218,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18954,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18955,Guangxi,China,35.86166,104.195397,210,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18956,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18957,Hainan,China,35.86166,104.195397,138,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18958,Shanxi,China,35.86166,104.195397,119,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18959,Guizhou,China,35.86166,104.195397,109,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18960,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18961,Tianjin,China,35.86166,104.195397,94,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18962,Gansu,China,35.86166,104.195397,83,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18963,Jilin,China,35.86166,104.195397,80,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18964,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18965,Ningxia,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18966,Xinjiang,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18967,Hong Kong,China,35.86166,104.195397,38,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18968,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18969,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18970,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18971,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18972,Hubei,China,35.86166,104.195397,29631,871.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18973,Guangdong,China,35.86166,104.195397,1159,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18974,Zhejiang,China,35.86166,104.195397,1092,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18975,Henan,China,35.86166,104.195397,1073,6.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18976,Hunan,China,35.86166,104.195397,879,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18977,Anhui,China,35.86166,104.195397,830,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18978,Jiangxi,China,35.86166,104.195397,771,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18979,Jiangsu,China,35.86166,104.195397,492,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18980,Chongqing,China,35.86166,104.195397,473,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18981,Shandong,China,35.86166,104.195397,466,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18982,Sichuan,China,35.86166,104.195397,405,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18983,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18984,Heilongjiang,China,35.86166,104.195397,331,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18985,Shanghai,China,35.86166,104.195397,299,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18986,Fujian,China,35.86166,104.195397,261,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18987,Hebei,China,35.86166,104.195397,218,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18988,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18989,Guangxi,China,35.86166,104.195397,210,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18990,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18991,Hainan,China,35.86166,104.195397,138,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18992,Shanxi,China,35.86166,104.195397,119,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18993,Guizhou,China,35.86166,104.195397,109,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18994,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18995,Tianjin,China,35.86166,104.195397,95,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18996,Gansu,China,35.86166,104.195397,83,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18997,Jilin,China,35.86166,104.195397,80,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18998,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
18999,Ningxia,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19000,Xinjiang,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19001,Hong Kong,China,35.86166,104.195397,38,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19002,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19003,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19004,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19005,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19006,Hubei,China,35.86166,104.195397,31728,974.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19007,Guangdong,China,35.86166,104.195397,1159,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19008,Zhejiang,China,35.86166,104.195397,1092,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19009,Henan,China,35.86166,104.195397,1073,6.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19010,Hunan,China,35.86166,104.195397,879,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19011,Anhui,China,35.86166,104.195397,830,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19012,Jiangxi,China,35.86166,104.195397,771,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19013,Jiangsu,China,35.86166,104.195397,492,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19014,Chongqing,China,35.86166,104.195397,473,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19015,Shandong,China,35.86166,104.195397,466,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19016,Sichuan,China,35.86166,104.195397,405,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19017,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19018,Heilongjiang,China,35.86166,104.195397,331,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19019,Shanghai,China,35.86166,104.195397,299,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19020,Fujian,China,35.86166,104.195397,261,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19021,Hebei,China,35.86166,104.195397,218,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19022,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19023,Guangxi,China,35.86166,104.195397,210,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19024,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19025,Hainan,China,35.86166,104.195397,138,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19026,Shanxi,China,35.86166,104.195397,119,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19027,Guizhou,China,35.86166,104.195397,109,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19028,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19029,Tianjin,China,35.86166,104.195397,95,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19030,Gansu,China,35.86166,104.195397,83,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19031,Jilin,China,35.86166,104.195397,80,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19032,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19033,Ningxia,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19034,Xinjiang,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19035,Hong Kong,China,35.86166,104.195397,38,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19036,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19037,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19038,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19039,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19040,Hubei,China,35.86166,104.195397,31728,974.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19041,Guangdong,China,35.86166,104.195397,1159,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19042,Zhejiang,China,35.86166,104.195397,1092,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19043,Henan,China,35.86166,104.195397,1073,6.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19044,Hunan,China,35.86166,104.195397,879,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19045,Anhui,China,35.86166,104.195397,830,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19046,Jiangxi,China,35.86166,104.195397,771,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19047,Jiangsu,China,35.86166,104.195397,492,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19048,Chongqing,China,35.86166,104.195397,486,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19049,Shandong,China,35.86166,104.195397,466,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19050,Sichuan,China,35.86166,104.195397,405,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19051,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19052,Heilongjiang,China,35.86166,104.195397,331,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19053,Shanghai,China,35.86166,104.195397,299,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19054,Fujian,China,35.86166,104.195397,261,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19055,Hebei,China,35.86166,104.195397,218,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19056,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19057,Guangxi,China,35.86166,104.195397,210,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19058,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19059,Hainan,China,35.86166,104.195397,138,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19060,Shanxi,China,35.86166,104.195397,119,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19061,Guizhou,China,35.86166,104.195397,109,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19062,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19063,Tianjin,China,35.86166,104.195397,95,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19064,Gansu,China,35.86166,104.195397,83,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19065,Jilin,China,35.86166,104.195397,80,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19066,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19067,Ningxia,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19068,Xinjiang,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19069,Hong Kong,China,35.86166,104.195397,38,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19070,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19071,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19072,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19073,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19074,Hubei,China,35.86166,104.195397,31728,974.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19075,Guangdong,China,35.86166,104.195397,1159,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19076,Zhejiang,China,35.86166,104.195397,1092,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19077,Henan,China,35.86166,104.195397,1073,6.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19078,Hunan,China,35.86166,104.195397,879,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19079,Anhui,China,35.86166,104.195397,830,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19080,Jiangxi,China,35.86166,104.195397,771,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19081,Jiangsu,China,35.86166,104.195397,492,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19082,Chongqing,China,35.86166,104.195397,486,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19083,Shandong,China,35.86166,104.195397,466,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19084,Sichuan,China,35.86166,104.195397,405,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19085,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19086,Heilongjiang,China,35.86166,104.195397,331,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19087,Shanghai,China,35.86166,104.195397,299,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19088,Fujian,China,35.86166,104.195397,261,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19089,Hebei,China,35.86166,104.195397,218,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19090,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19091,Guangxi,China,35.86166,104.195397,210,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19092,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19093,Hainan,China,35.86166,104.195397,138,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19094,Shanxi,China,35.86166,104.195397,119,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19095,Guizhou,China,35.86166,104.195397,109,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19096,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19097,Tianjin,China,35.86166,104.195397,95,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19098,Gansu,China,35.86166,104.195397,86,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19099,Jilin,China,35.86166,104.195397,81,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19100,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19101,Ningxia,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19102,Xinjiang,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19103,Hong Kong,China,35.86166,104.195397,38,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19104,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19105,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19106,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19107,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19108,Hubei,China,35.86166,104.195397,31728,974.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19109,Guangdong,China,35.86166,104.195397,1159,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19110,Henan,China,35.86166,104.195397,1105,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19111,Zhejiang,China,35.86166,104.195397,1092,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19112,Hunan,China,35.86166,104.195397,879,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19113,Anhui,China,35.86166,104.195397,830,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19114,Jiangxi,China,35.86166,104.195397,771,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19115,Jiangsu,China,35.86166,104.195397,492,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19116,Chongqing,China,35.86166,104.195397,486,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19117,Shandong,China,35.86166,104.195397,466,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19118,Sichuan,China,35.86166,104.195397,405,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19119,Beijing,China,35.86166,104.195397,337,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19120,Heilongjiang,China,35.86166,104.195397,331,7.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19121,Shanghai,China,35.86166,104.195397,299,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19122,Fujian,China,35.86166,104.195397,261,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19123,Hebei,China,35.86166,104.195397,239,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19124,Shaanxi,China,35.86166,104.195397,213,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19125,Guangxi,China,35.86166,104.195397,210,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19126,Yunnan,China,35.86166,104.195397,149,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19127,Hainan,China,35.86166,104.195397,138,3.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19128,Shanxi,China,35.86166,104.195397,119,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19129,Guizhou,China,35.86166,104.195397,109,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19130,Liaoning,China,35.86166,104.195397,108,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19131,Tianjin,China,35.86166,104.195397,95,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19132,Gansu,China,35.86166,104.195397,86,2.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19133,Jilin,China,35.86166,104.195397,81,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19134,Inner Mongolia,China,35.86166,104.195397,58,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19135,Ningxia,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19136,Xinjiang,China,35.86166,104.195397,49,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19137,Hong Kong,China,35.86166,104.195397,38,1.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19138,Taiwan,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19139,Qinghai,China,35.86166,104.195397,18,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19140,Macau,China,35.86166,104.195397,10,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19141,Tibet,China,35.86166,104.195397,1,0.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
19142,Hubei,China,35.86166,104.195397,31728,974.0,,dxy,CHN,Asia,https://www.countryflags.io/cn/flat/64.png,2020-02-11
